year,title,lb_rating,tmdb_rating,genres,runtime_min,budget,revenue,original_language,production_companies,imdb_id,tmdb_id,original_title,tmdb_popularity,vote_count,release_date,overview,production_countries,status,tagline
2022,The Witch: Part 2. The Other One,2.96,7.358,"Action, Mystery, Thriller, Science Fiction",137,0,23068596,ko,"Peppermint & Company, Next Entertainment World, Studio & New, Goldmoon Film, Contents Panda, Warner Bros. Korea",tt13721828,615173,마녀(魔女) Part2. The Other One,9.9479,419,2022-06-15,"A girl wakes up in a huge secret laboratory, then accidentally meets another girl who is trying to protect her house from a gang. The mystery girl overthrows the gang with her unexpected powers, and laboratory staff set out to find her.",South Korea,Released,The beginning of everything.
2022,DEEMO Memorial Keys,2.96,7.5,"Animation, Drama, Romance, Mystery, Fantasy",90,0,0,ja,"Signal.MD, Production I.G, Rayark, Pony Canyon",tt12518378,648457,DEEMO サクラノオト -あなたの奏でた音が、今も響く-,9.5615,18,2022-02-25,"Deemo is a lonely individual who lives in solitude, playing the piano in a castle. One day, a girl who has lost her memory falls from the sky. Wanting to help her recover her memories and return to her world, Deemo discovers that a tree kept atop the piano will grow whenever the piano is played.",Japan,Released,Never left without saying goobye
2022,20th Century Girl,4.03,8.147,"Romance, Drama",119,119,0,ko,"Yong Film, CJ ENM Studios",tt15340724,851644,20세기 소녀,8.2882,791,2022-10-06,"In 1999, a teen girl keeps close tabs on a boy in school on behalf of her deeply smitten best friend – then she gets swept up in a love story of her own.",South Korea,Released,A first love pov story.
2022,Dragon Ball Super: Super Hero,3.47,7.9,"Animation, Science Fiction, Action",100,0,86600000,ja,"Toei Animation, Shueisha, Fuji Television Network, Bandai Namco Entertainment, Toei Company, Bandai, Bandai Spirits",tt14614892,610150,ドラゴンボール超 スーパーヒーロー,6.4516,2980,2022-06-11,"The Red Ribbon Army, an evil organization that was once destroyed by Goku in the past, has been reformed by a group of people who have created new and mightier Androids, Gamma 1 and Gamma 2, and seek vengeance against Goku and his family.",Japan,Released,A super awakening and calamity is born.
2022,Fruits Basket -prelude-,None,7.0,"Animation, Drama, Romance",88,0,434280,ja,"TMS Entertainment, avex pictures, TMS Music",tt15799550,896499,フルーツバスケット－prelude－,6.0274,41,2022-02-18,"Kyoko, who couldn't believe anything in the world and lived a desolate life, meets Katsuya Honda, who has been assigned as an educational trainee. She is at the mercy of Katsuya, who is rude and has a strong habit, and she is gradually attracted to her. However, she is disowned by her parents in the wake of an incident with her bad fellow. It's a punishment that I've been doing as much as I like. Katsuya appears in front of Kyoko who thinks so...",Japan,Released,
2022,The Roundup,None,7.333,"Action, Crime, Thriller, Adventure",106,7600000,101166707,ko,"BA Entertainment, Hong Film, Big Punch Pictures",tt15838850,619803,범죄도시 2,5.894,407,2022-05-18,"The 'Beast Cop' Ma Seok-do heads to a foreign country to extradite a suspect, but soon after his arrival, he discovers additional murder cases and hears about a vicious killer who has been committing crimes against tourists for several years.",South Korea,Released,The Beast Cop Is Back!
2022,Decision to Leave,3.98,7.325,"Thriller, Mystery, Romance",139,0,16914773,ko,"Moho Film, CJ ENM, CJ Entertainment",tt12477480,705996,헤어질 결심,5.7275,1437,2022-06-29,"From a mountain peak in South Korea, a man plummets to his death. Did he jump, or was he pushed? When detective Hae-joon arrives on the scene, he begins to suspect the dead man’s wife Seo-rae. But as he digs deeper into the investigation, he finds himself trapped in a web of deception and desire.",South Korea,Released,"The closer you look, the harder you fall."
2022,Suzume,3.82,7.9,"Animation, Drama, Adventure, Fantasy",122,13000000,314992206,ja,"CoMix Wave Films, Story, Lawson Entertainment, jeki, voque ting, KADOKAWA, Aniplex, TOHO",tt16428256,916224,すずめの戸締まり,5.6983,1654,2022-11-11,"Suzume, 17, lost her mother as a little girl. On her way to school, she meets a mysterious young man. But her curiosity unleashes a calamity that endangers the entire population of Japan, and so Suzume embarks on a journey to set things right.",Japan,Released,"On the other side of the door, was time in its entirety."
2022,Alienoid,3.23,6.8,"Science Fiction, Action, Fantasy, Adventure",142,24500000,12109608,ko,"Caper Film, CJ Entertainment",tt20168564,601796,외계+인 1부,4.836,504,2022-07-20,"Gurus in the late Goryeo dynasty try to obtain a fabled, holy sword, and humans in 2022 hunt down an alien prisoner that is locked in a human's body. The two parties cross paths when a time-traveling portal opens up.",South Korea,Released,"For ages, aliens have locked up their prisoners in humans bodies."
2022,camrip,None,10.0,,13,0,0,zh,,,1055432,camrip,4.7784,1,2022-11-30,"A video essay about camrip created by a Macau's indie-film maker called Thohoyandou Toh (aka Toh Lap-Yu).  When the director helped run the private torrent servers for movies in the early years, he saved some camrips for commercial blockbusters. The camrip is a kind of video file that is ignored and despised by people. In Toh's first video essay, he tried to explore the various meanings of the camrip in the operation of film propaganda, capital circulation, network circulation, and version comparison.",,Released,
2023,The Boy and the Heron,3.91,7.404,"Animation, Adventure, Fantasy, Drama, Family",124,50000000,294200000,ja,Studio Ghibli,tt6587046,508883,君たちはどう生きるか,10.2918,2523,2023-07-14,"While the Second World War rages, the teenage Mahito, haunted by his mother's tragic death, is relocated from Tokyo to the serene rural home of his new stepmother Natsuko, a woman who bears a striking resemblance to the boy's mother. As he tries to adjust, this strange new world grows even stranger following the appearance of a persistent gray heron, who perplexes and bedevils Mahito, dubbing him the ""long-awaited one.""",Japan,Released,"Where death comes to an end, life finds a new beginning."
2023,The King of Snipers,None,5.6,"Action, Crime, Comedy, War",98,0,0,zh,,tt26748976,1078023,狙击之王：暗杀,9.9976,10,2023-01-24,"The genius sniper Anna is forced to accept an assassination assignment. In the process, she gradually finds her true calling to fight for kindness and to defend a greater love. Tai, a special agent for the UN army, stands up for justice when drug lords try to harm innocent citizens. The two join forces to block the bill to legalize drug cultivation and distribution in Libiwala. They fight to the death with the drug lord Luo Jie and eventually foil his plans, protecting the people from the drugs. This is the exciting story of them working together to save a nation.",China,Released,
2023,Godzilla Minus One,4.07,7.6,"Science Fiction, Horror, Action",124,15000000,113676322,ja,"TOHO, TOHO Studios, Robot Communications",tt23289160,940721,ゴジラ-1.0,9.9592,2989,2023-11-03,"In postwar Japan, Godzilla brings new devastation to an already scorched landscape. With no military intervention or government help in sight, the survivors must join together in the face of despair and fight back against an unrelenting horror.",Japan,Released,Live and Fight. Survive and Resist.
2023,Resident Evil: Death Island,2.92,7.3,"Action, Animation, Science Fiction, Horror",91,0,53929,ja,"Capcom, Quebico, Sony Pictures, Sammy, Robot Communications, KADOKAWA, TMS Entertainment",tt26674627,1083862,バイオハザード：デスアイランド,7.3756,1080,2023-06-22,"In San Francisco, Jill Valentine is dealing with a zombie outbreak and a new T-Virus, Leon Kennedy is on the trail of a kidnapped DARPA scientist, and Claire Redfield is investigating a monstrous fish that is killing whales in the bay. Joined by Chris Redfield and Rebecca Chambers, they discover the trail of clues from their separate cases all converge on the same location, Alcatraz Island, where a new evil has taken residence and awaits their arrival.",Japan,Released,Destinies intertwined. A world gone mad.
2023,Brave Citizen,3.32,7.458,"Action, Drama, Comedy",112,0,2116112,ko,"Studio N, Oscar 10 Studio, Vol Media",tt22505214,897160,용감한 시민,7.1454,119,2023-10-25,"An expelled boxing champion, who now is a high-school teacher, witnesses intolerable violence and throws her first punch to build justice against it, while putting on a mask.",South Korea,Released,Purring in the face of injustice.
2023,Monster,3.66,7.923,"Mystery, Thriller, Drama",125,0,0,ja,"TOHO, Fuji Television Network, AOI Pro., BUN-BUKU, GAGA Corporation",tt23736044,1050035,怪物,6.9548,821,2023-06-02,"After an outburst at school involving her son, a concerned single mother demands answers, triggering a sequence of deepening suspicion and turmoil.",Japan,Released,"Are they the ones we dream of, or the ones we fail to see among us?"
2023,Perfect Days,None,7.78,Drama,124,14000000,24094016,ja,"Master Mind, Wenders Images",tt27503384,976893,PERFECT DAYS,6.6076,1782,2023-11-10,"Hirayama is content with his life as a toilet cleaner in Tokyo. Outside of his structured routine, he cherishes music on cassette tapes, books, and taking photos of trees. Through unexpected encounters, he reflects on finding beauty in the world.","Germany, Japan",Released,"In a world of fleeting moments, find the beauty that lasts."
2023,Creation of the Gods I: Kingdom of Storms,3.31,7.094,"Action, Fantasy, War",148,85000000,369081777,zh,"Beijing Culture, Century Changshengtian Film, Tencent Penguin Pictures, Maoyan Entertainment, Huaxia Film Distribution",tt6979756,856289,封神第一部：朝歌风云,6.3577,467,2023-07-15,"Based on the most well-known classical fantasy novel of China, Fengshenyanyi, the trilogy is a magnificent eastern high fantasy epic that recreates the prolonged mythical wars between humans, immortals and monsters, which happened more than three thousand years ago.",China,Released,
2023,Death Whisperer,2.64,7.44,"Horror, Thriller",121,0,15150000,th,"Minds@Work, M Studio",tt29609422,1134433,ธี่หยด,5.5605,217,2023-10-25,"When a remote village is plagued by a deadly curse, one brother must fight to save his family from a terrifying supernatural threat.",Thailand,Released,"The haunted, calling voices will follow you everywhere."
2023,SPY x FAMILY CODE: White,3.66,7.1,"Animation, Comedy, Adventure, Action",110,5000000,59629242,ja,"WIT STUDIO, CloverWorks, TOHO, Shueisha, TV Tokyo, Shogakukan-Shueisha Productions",tt26684398,1062807,劇場版 SPY×FAMILY CODE: White,5.5392,608,2023-12-22,"While under the guise of taking his family on a weekend winter getaway, Loid's attempt to make progress on his current mission Operation Strix proves difficult when Anya mistakenly gets involved and triggers events that threaten world peace.",Japan,Released,Survive family vacation. Save the world.
2024,Bureau 749,2.45,6.199,"Action, Adventure, Science Fiction",123,0,51706251,zh,"华文映像影视传媒有限公司, Huayi Brothers Pictures 浙江华谊兄弟影业, Beijing Culture, Tencent Penguin Pictures, 北京强电传媒有限公司",tt10210064,1033462,749局,35.5045,88,2024-10-01,A traumatized young man with physical abnormalities is forced to join a mysterious bureau to confront a disaster spreading across the earth caused by an unknown creature. He embarks on an adventure uncovering mysteries about his life.,China,Released,
2024,A Legend,2.41,6.788,"Action, Adventure, Fantasy",129,0,11242056,zh,"Bona Film Group, Just Creative Studio, Shanghai Lix Entertainment",tt27589902,1116465,传说,23.2846,144,2024-07-05,An archeologist noticed that the texture of the relics discovered during the excavation of a glacier closely resembled a jade pendant seen in one of his dreams. He and his team then embark on an expedition into the depths of the glacier.,"China, Hong Kong",Released,
2024,Solo Leveling -ReAwakening-,None,7.076,"Action, Adventure, Fantasy, Animation",116,0,6331827,ja,"Aniplex, A-1 Pictures",tt33428606,1357633,俺だけレベルアップな件 -ReAwakening-,12.3833,255,2024-11-26,"Over a decade after 'gates' connecting worlds appeared, awakening 'hunters' with superpowers, weakest hunter Sung Jinwoo encounters a double dungeon and accepts a mysterious quest, becoming the only one able to level up, changing his fate. A catch-up recap of the first season coupled with an exclusive sneak peek of the first two episodes of the highly anticipated second season in one momentous theatrical fan experience.",Japan,Released,
